ID;MedoideCalculado;CoordCSV;DistanciaDoCentro;Area;Perimetro;Compacidade;Excentricidade
7448;(50,47);(50,50);3.0;496;112;2.0125399255491283;0.8493139320688042
7449;(40,50);(50,50);10.0;880;136;1.6725737655839181;0.6130357832188513
7450;(49,54);(50,50);4.123105625617661;754;126;1.6755595998189194;0.5976977508230932
7451;(54,55);(50,50);6.4031242374328485;566;108;1.639914537300236;0.658256985918554
7452;(48,52);(50,50);2.8284271247461903;204;64;1.5977908012362827;0.4705819232258704
7453;(50,55);(50,50);5.0;354;88;1.7408133888469455;0.6904803523720349
7454;(51,48);(50,50);2.23606797749979;276;74;1.5788631673391647;0.4690909675792706
7455;(51,43);(50,50);7.0710678118654755;707;166;3.1016079291656777;0.5688666676637273
7456;(50,48);(50,50);2.0;378;90;1.70523153312745;0.46970215862176307
7457;(54,61);(50,50);11.704699910719626;752;126;1.6800158753503525;0.33418391473422515
7458;(41,46);(36,50);6.4031242374328485;505;104;1.7043761034474654;0.722038921944846
7459;(47,50);(50,50);3.0;418;112;2.388085653283176;0.9217976731278018
8624;(50,54);(50,50);4.0;204;102;4.058451048843331;0.7448949089102278
8625;(51,39);(50,50);11.045361017187261;1989;466;8.68814751685863;0.8938547546857654
8626;(38,53);(50,50);12.36931687685298;1456;376;7.72688503934059;0.6336023663463017
8627;(55,57);(50,50);8.602325267042627;864;144;1.9098593171027443;0.35218827879087045
8628;(45,54);(50,50);6.4031242374328485;1184;202;2.742465497433149;0.5860511768753557
8629;(47,49);(50,50);3.1622776601683795;1264;228;3.2727494310478984;0.6059671791591714
8630;(54,47);(50,50);5.0;1635;340;5.626394930098808;0.8482490434402411
8631;(56,54);(50,50);7.211102550927978;1624;188;1.7318880260590976;0.5983298916702555
8632;(56,48);(50,50);6.324555320336759;1881;206;1.795294833877637;0.5948692104174108
8633;(51,54);(50,50);4.123105625617661;3254;321;2.5198962033085412;0.7153893783430014
8634;(63,50);(50,50);13.0;1038;200;3.0665692310577137;0.6210780147418103
8635;(44,46);(50,50);7.211102550927978;2406;329;3.580027056361148;0.8225248641597634
8636;(56,46);(50,50);7.211102550927978;1932;288;3.416394306370126;0.5952280149055704
8637;(51,49);(50,50);1.4142135623730951;1256;266;4.482948707567734;0.7852890278150717
8638;(50,53);(50,50);3.0;968;192;3.030520569286999;0.7819427027121998
8639;(45,57);(50,50);8.602325267042627;1439;210;2.438753645014797;0.7754882014365797
8640;(47,47);(50,50);4.242640687119285;1252;264;4.4298973297654705;0.7713802051285701
8641;(46,54);(50,50);5.656854249492381;1132;166;1.9371349875619557;0.6963367284451709
8642;(30,49);(50,50);20.024984394500787;2729;316;2.9117947961495605;0.7225759926011458
8643;(47,41);(50,50);9.486832980505138;3102;331;2.810634223096574;0.8424048453878115
8644;(48,53);(50,50);3.605551275463989;324;80;1.5719006725125466;0.40725987829470095
8645;(49,50);(50,50);1.0;389;90;1.657011618308936;0.4899886913720363
8646;(45,43);(50,50);8.602325267042627;961;218;3.9353171256499655;0.7226734253782928
8647;(51,54);(50,50);4.123105625617661;367;96;1.998326914897694;0.6977849326489446
8648;(50,50);(50,50);0.0;514;110;1.8733218009843713;0.7216501514161513
8649;(49,52);(50,50);2.23606797749979;349;84;1.608878622430392;0.48711231186675485
8650;(46,49);(50,50);4.123105625617661;618;202;5.254173380195549;0.6307551993325482
8651;(50,48);(50,50);2.0;996;148;1.750065197532568;0.5536954427685292
8652;(46,53);(50,50);5.0;599;112;1.6664771336767406;0.5283632543125637
8653;(48,56);(50,50);6.324555320336759;1155;202;2.8113239384942412;0.7957269935910362
8654;(57,60);(50,50);12.206555615733702;1343;248;3.644328227819781;0.874089282403647
8655;(47,53);(50,50);4.242640687119285;1009;156;1.9193234366126686;0.7503017843716951
8656;(49,52);(50,50);2.23606797749979;606;120;1.890949818913608;0.7745198309764356
5065;(44,54);(50,50);7.211102550927978;710;140;2.196786538451513;0.8551746200502848
5066;(51,49);(50,50);1.4142135623730951;70;54;3.314970100399763;0.9647244082293602
5067;(49,52);(50,50);2.23606797749979;2484;232;1.724306694238763;0.5947216996890197
5068;(55,54);(50,50);6.4031242374328485;1776;272;3.3150110669230815;0.95789555479774
5069;(41,49);(50,50);9.055385138137417;1195;226;3.4012543403186806;0.6384252004513872
5107;(54,52);(50,50);4.47213595499958;548;106;1.631628595420197;0.7074358232672537
5108;(48,52);(50,50);2.8284271247461903;465;96;1.5771741457364596;0.5589089812340502
5109;(49,51);(50,50);1.4142135623730951;294;80;1.7322987003199493;0.6884279686625038
5110;(48,53);(50,50);3.605551275463989;1880;208;1.8312977281722767;0.6317674534195692
5111;(51,52);(50,50);2.23606797749979;414;104;2.0790094981665943;0.8403280424802699
5112;(52,55);(50,50);5.385164807134504;1239;236;3.5771968161606953;0.6800914231433894
5113;(49,51);(50,50);1.4142135623730951;145;64;2.2479263686358735;0.7856786132071372
5114;(52,45);(50,50);5.385164807134504;508;104;1.6943108902381299;0.19621481057234622
5115;(53,49);(50,50);3.1622776601683795;351;84;1.599711222872384;0.4747429331207819
5349;(52,44);(50,50);6.324555320336759;1618;278;3.8010292403937083;0.8607897750680128
5350;(46,52);(50,50);4.47213595499958;3201;369;3.3849884733420117;0.27956668395242
5351;(50,64);(50,50);14.0;1748;194;1.7133739811803699;0.831186358050837
5352;(47,43);(50,50);7.615773105863909;1823;220;2.1127534957892853;0.8508962599668587
5353;(52,54);(50,50);4.47213595499958;1638;240;2.7983286697476104;0.7578660283155962
5354;(46,52);(50,50);4.47213595499958;1284;248;3.8117856775404717;0.8396469179235089
5355;(51,51);(50,50);1.4142135623730951;1584;206;2.1319126152296937;0.5733944077414348
5356;(48,48);(50,50);2.8284271247461903;1094;176;2.253191735472829;0.6752341760151961
5357;(57,48);(50,50);7.280109889280518;2473;284;2.595390434698728;0.7921051006310412
5358;(41,54);(50,50);9.848857801796104;1467;176;1.680294313979056;0.3150929214760256
5359;(48,41);(50,50);9.219544457292887;1702;336;5.2784830949772665;0.8301422677529657
5360;(48,54);(50,50);4.47213595499958;835;132;1.6605483403791526;0.41086266138267624
5361;(48,54);(50,50);4.47213595499958;987;152;1.8627739641312817;0.6753031895230047
5362;(51,47);(50,50);3.1622776601683795;1405;178;1.7945427818233493;0.7511624781746692
5363;(49,53);(50,50);3.1622776601683795;1198;182;2.2002705905575715;0.6743682755665563
5364;(43,61);(50,50);13.038404810405298;1487;228;2.7819470617649924;0.8376154122009577
5365;(50,48);(50,50);2.0;599;114;1.7265255763124139;0.6542931076177398
5366;(46,53);(50,50);5.0;809;134;1.7662460804438027;0.5738672736017507
5367;(45,46);(50,50);6.4031242374328485;903;174;2.668092501135229;0.8934461060681047
5368;(42,18);(8,50);46.69047011971501;310;79;1.6020741932847078;0.44977297888281637
5369;(47,51);(50,50);3.1622776601683795;296;78;1.6356396516403569;0.5821890047293165
5370;(52,52);(50,50);2.8284271247461903;546;112;1.8282413975684386;0.7723089648142177
5371;(49,53);(50,50);3.1622776601683795;357;84;1.5728253199669657;0.3928366805273958
5372;(43,32);(28,50);23.430749027719962;281;74;1.5507695166747668;0.23354681501681496
5373;(47,50);(50,50);3.0;413;104;2.084043419469661;0.819245531459478
5374;(47,53);(50,50);4.242640687119285;430;92;1.566380742243956;0.2942822995628832
5375;(48,54);(50,50);4.47213595499958;704;120;1.6277210088943843;0.6526974213968847
5376;(43,49);(50,50);7.0710678118654755;626;120;1.8305360866799465;0.3278934479877007
5377;(51,50);(50,50);1.0;327;102;2.531877718544463;0.7737386775958861
3226;(45,40);(50,50);11.180339887498949;1326;278;4.638058303889156;0.8457936035960489
3227;(46,53);(50,50);5.0;2355;508;8.720204083666005;0.8867586554672536
3228;(50,49);(50,50);1.0;1203;218;3.1436739465915355;0.8267901069531032
3229;(49,50);(50,50);1.0;1729;212;2.068554008768694;0.39550125654983576
3230;(49,50);(50,50);1.0;2110;316;3.7660132695223467;0.8361783902001216
3231;(51,51);(50,50);1.4142135623730951;868;196;3.5219448697109748;0.9583927360559463
3232;(56,46);(50,50);7.211102550927978;1354;332;6.478099869778831;0.9042967619889914
3233;(49,52);(50,50);2.23606797749979;1763;314;4.450380252152159;0.8239493544729104
3234;(49,51);(50,50);1.4142135623730951;1233;182;2.137813598935905;0.5749245255366473
3235;(50,50);(50,50);0.0;1139;212;3.140061353082592;0.7912813549671144
3236;(48,53);(50,50);3.605551275463989;992;178;2.541665935949401;0.8250427278292716
3237;(47,50);(50,50);3.0;823;174;2.9274453566526266;0.5836920761107703
3238;(56,52);(50,50);6.324555320336759;1908;234;2.28372328719597;0.46256596744600775
3239;(52,44);(50,50);6.324555320336759;1511;354;6.599821591166101;0.6629270130645148
3240;(44,46);(50,50);7.211102550927978;1203;348;8.010931100665376;0.7255151846977047
3241;(45,55);(50,50);7.0710678118654755;1185;270;4.895525464725388;0.8524327892922803
3242;(41,49);(50,50);9.055385138137417;1846;336;4.8667271005695065;0.7000193084216081
3243;(46,51);(50,50);4.123105625617661;939;218;4.027518378860082;0.7231179678026394
3244;(48,52);(50,50);2.8284271247461903;943;142;1.701590812568917;0.6033883807815789
3245;(51,48);(50,50);2.23606797749979;478;104;1.8006483938095608;0.5926647600838004
3246;(49,59);(50,50);9.055385138137417;894;188;3.146069523847846;0.8977819406212587
3247;(51,49);(50,50);1.4142135623730951;928;178;2.716953241876946;0.7831944124968504
3748;(49,52);(50,50);2.23606797749979;672;136;2.1902751692170357;0.6751137607290231
3749;(50,59);(50,50);9.0;679;152;2.707743597345471;0.4653483955392334
3750;(50,59);(50,50);9.0;1187;252;4.257361207290531;0.9341360353651427
3751;(48,50);(50,50);2.0;570;132;2.4325576565203373;0.7766933384867785
3752;(44,54);(50,50);7.211102550927978;797;158;2.492562107494401;0.8470840564062276
3753;(48,57);(50,50);7.280109889280518;751;134;1.9026539002383975;0.6022850253705895
3754;(50,54);(50,50);4.0;780;144;2.115536474329194;0.872118750777289
3755;(43,51);(50,50);7.0710678118654755;1051;198;2.9683684057919435;0.8973363867319509
3756;(55,33);(50,50);17.72004514666935;2130;346;4.472627504035057;0.7376474206643376
3757;(38,56);(50,50);13.416407864998739;1986;288;3.3235014098222977;0.7323050445784947
3758;(44,46);(50,50);7.211102550927978;1791;206;1.8855106546755085;0.3443510459238994
3759;(18,39);(50,9);43.86342439892262;392;119;2.8747361595973597;0.8129725472581042
3760;(45,32);(50,35);5.830951894845301;1163;336;7.724830806235003;0.6939891861431315
9367;(46,53);(50,50);5.0;306;80;1.6643654179544611;0.6084655625267574
9368;(50,55);(50,50);5.0;438;94;1.6053573940182502;0.6426869253323129
9369;(43,59);(50,50);11.40175425099138;1361;268;4.199538806992024;0.8742310480896628
9370;(60,56);(50,50);11.661903789690601;2819;303;2.591673673345835;0.9190311878667
9371;(65,52);(50,50);15.132745950421556;2719;364;3.87778472598451;0.7815117457063081
9372;(46,41);(50,50);9.848857801796104;1566;186;1.758021842658752;0.6891641907517745
9373;(51,55);(50,50);5.0990195135927845;1056;230;3.9864093227089317;0.9221358594881156
9374;(46,56);(50,50);7.211102550927978;1648;242;2.827897477922864;0.6954634232213144
9375;(54,46);(50,50);5.656854249492381;2002;220;1.9238509604514822;0.7894114930400882
9376;(58,53);(50,50);8.54400374531753;1688;216;2.199506227753397;0.8651257377973477
9377;(61,44);(50,50);12.529964086141668;2819;284;2.2768359506952662;0.6267344091459279
9378;(50,36);(50,50);14.0;2236;208;1.5397315424704292;0.7538319433773999
9379;(55,44);(50,50);7.810249675906654;2673;350;3.6469286436133896;0.9111714883053182
9380;(54,63);(50,50);13.601470508735444;1792;303;4.076968797523387;0.8872611134265483
9381;(55,47);(50,50);5.830951894845301;1212;351;8.08912877222137;0.8786275715462787
9382;(29,47);(50,50);21.213203435596427;4863;221;0.7992274908031318;0.6855873728528792
9383;(53,52);(50,50);3.605551275463989;1179;174;2.043500872370748;0.7848396184520959
9384;(48,41);(50,50);9.219544457292887;1331;318;6.045974630061918;0.8147686702830742
9385;(42,45);(50,50);9.433981132056603;3527;404;3.682539437437878;0.27097544029978315
9386;(48,54);(50,50);4.47213595499958;593;156;3.265762812044153;0.8116069942912997
9387;(35,41);(50,50);17.4928556845359;529;254;9.705142068541324;0.7222454338693765
9388;(55,52);(50,50);5.385164807134504;1204;174;2.0010693758514217;0.8812786297183071
9389;(52,51);(50,50);2.23606797749979;974;144;1.6941667864237895;0.5437509455418542
9390;(44,42);(50,50);10.0;2813;407;4.6860748610432585;0.5722184672465593
9391;(50,48);(50,50);2.0;1761;208;1.9550481141191824;0.306237786963529
9392;(49,47);(50,50);3.1622776601683795;1183;176;2.0836785787043746;0.6546663986106811
9393;(53,53);(50,50);4.242640687119285;1783;242;2.613782974546764;0.72662241765327
9394;(53,46);(50,50);5.0;1594;208;2.159874359450364;0.8546392366845232
9395;(51,58);(50,50);8.06225774829855;1699;214;2.1449852189041905;0.7943016601648659
9396;(46,58);(50,50);8.94427190999916;1090;214;3.343421914603871;0.8026923608113543
9397;(36,39);(50,50);17.804493814764857;2981;317;2.6825429514192334;0.8632478270141298
9398;(44,56);(50,50);8.48528137423857;1155;284;5.557056748926368;0.8189801172807188
9399;(53,52);(50,50);3.605551275463989;2350;474;7.608148083854187;0.7427677451873966
9400;(63,48);(50,50);13.152946437965905;3847;248;1.2722466363301184;0.7340716299738533
9401;(52,59);(50,50);9.219544457292887;941;172;2.5018277558079873;0.7601718081097498
9402;(54,62);(50,50);12.649110640673518;2825;239;1.6090423901508237;0.8800975092039943
9403;(32,34);(50,50);24.08318915758459;2743;260;1.9611509575304638;0.8783453103653711
9404;(49,57);(50,50);7.0710678118654755;1024;172;2.2990428888821444;0.8808988692972435
9405;(49,49);(50,50);1.4142135623730951;1953;200;1.6298509277203823;0.12974592778186503
9406;(52,54);(50,50);4.47213595499958;1397;190;2.0563684486819693;0.6839828289990816
9407;(49,61);(50,50);11.045361017187261;1566;190;1.8344487374257414;0.6507558393003726
9408;(44,52);(50,50);6.324555320336759;1622;194;1.846472083294258;0.7007855000074757
9409;(47,49);(50,50);3.1622776601683795;1291;188;2.17861049908596;0.8780073141397212
9410;(47,49);(50,50);3.1622776601683795;705;124;1.7355790106248103;0.6060977959371063
9411;(48,50);(50,50);2.0;919;142;1.746028439883013;0.5501098545986955
9412;(49,49);(50,50);1.4142135623730951;317;86;1.8566403140499337;0.518714094975218
9413;(46,50);(50,50);4.0;317;80;1.6066114129150317;0.3212742413803519
9414;(36,26);(50,50);27.784887978899608;1793;253;2.840866913655641;0.689528152980889
9415;(51,53);(50,50);3.1622776601683795;850;158;2.337143529027103;0.7337340119161403
9416;(50,50);(50,50);0.0;961;142;1.669719184445878;0.16267008514475248
9417;(49,52);(50,50);2.23606797749979;1056;164;2.02681408588997;0.6828651552987027
9418;(49,47);(50,50);3.1622776601683795;937;142;1.712486804965303;0.6490053146328396
9419;(54,35);(50,50);15.524174696260024;3366;344;2.797646961634362;0.5743050189184471
9420;(50,49);(50,50);1.0;3174;444;4.942528176018255;0.8429624166700116
9421;(56,50);(50,50);6.0;2539;366;4.1984559977979385;0.7714450107074816
9422;(47,50);(50,50);3.0;1649;228;2.50864480342301;0.8375909654538976
9423;(48,55);(50,50);5.385164807134504;1321;178;1.9086545105691188;0.6237978599994657
9424;(37,40);(50,50);16.401219466856727;2037;298;3.4692183520698756;0.8587939350549036
9425;(56,58);(50,50);10.0;2410;292;2.8153915078397023;0.823174806027768
9426;(49,54);(50,50);4.123105625617661;2044;318;3.9369825012780884;0.7404673114225621
9427;(48,55);(50,50);5.385164807134504;1346;196;2.271209618803214;0.655896394275173
9428;(53,52);(50,50);3.605551275463989;1845;206;1.8303249769776884;0.710926531314793
9429;(44,45);(50,50);7.810249675906654;1562;246;3.083041144734039;0.843017352782462
9430;(45,44);(50,50);7.810249675906654;2108;296;3.3075235991317604;0.8817841726049275
9431;(44,50);(50,50);6.0;1450;317;5.514938302193611;0.8511696843863906
9432;(53,46);(50,50);5.0;3641;412;3.7099143999163253;0.8844122683967458
9433;(41,39);(50,50);14.212670403551895;2068;262;2.641448721856882;0.7700761814337432
9434;(49,48);(50,50);2.23606797749979;1104;156;1.754164264078064;0.330080417419131
9435;(58,48);(50,50);8.246211251235321;2041;222;1.9215561527047942;0.6041176750363461
9436;(48,61);(50,50);11.180339887498949;2074;234;2.1009373346045854;0.6455383422674583
9437;(55,45);(50,50);7.0710678118654755;1136;174;2.1208516976453446;0.7297750345190578
9438;(57,52);(50,50);7.280109889280518;2184;288;3.022194963327419;0.8580627937938754
9439;(44,44);(50,50);8.48528137423857;2703;393;4.547044359156519;0.7606058531868295
9440;(49,54);(50,50);4.123105625617661;1032;152;1.7815483552302083;0.5548450828476309
9441;(51,46);(50,50);4.123105625617661;831;144;1.985702105868557;0.820866852957357
9442;(48,50);(50,50);2.0;1755;260;3.065206311399466;0.3276556320574638
9443;(50,48);(50,50);2.0;980;152;1.8760794924465052;0.7587459856097062
9444;(50,47);(50,50);3.0;1005;156;1.9269625348678432;0.7797998808385525
2408;(52,49);(50,50);2.23606797749979;1089;300;6.57665054098741;0.8589944616531543
2409;(55,61);(50,50);12.083045973594572;1567;264;3.5393946757283783;0.6975878170194506
2410;(49,52);(50,50);2.23606797749979;86;52;2.5020637565144477;0.8796906945736025
2411;(43,53);(50,50);7.615773105863909;928;294;7.412024063087858;0.7353841041675792
2412;(54,56);(50,50);7.211102550927978;368;84;1.5258115196418662;0.4909444222811153
2413;(49,46);(50,50);4.123105625617661;1046;168;2.1472223297445767;0.7499396718794334
3976;(56,47);(50,50);6.708203932499369;547;110;1.7603060433381479;0.4029651074532779
3977;(47,50);(50,50);3.0;1166;178;2.1623778803274494;0.597866107735148
3978;(48,57);(50,50);7.280109889280518;659;120;1.7388703949342132;0.31770105124693787
3979;(48,53);(50,50);3.605551275463989;529;156;3.6608645511194378;0.7591630968907399
3980;(53,51);(50,50);3.1622776601683795;687;134;2.0799025896346963;0.6449185780046753
3981;(48,50);(50,50);2.0;77;68;4.778782187382624;0.42163428576472506
3982;(50,50);(50,50);0.0;6;14;2.599530737167624;1.0
3983;(46,53);(50,50);5.0;513;118;2.159915621453753;0.9145284581840318
3984;(44,55);(50,50);7.810249675906654;837;142;1.917084989548971;0.6188481800992973
3985;(41,38);(50,50);15.0;1269;186;2.169473763281013;0.37832482053432925
3986;(47,56);(50,50);6.708203932499369;697;150;2.5688566854861152;0.4916765132580968
3987;(49,52);(50,50);2.23606797749979;598;116;1.7906261824787155;0.7258704118820251
3988;(48,51);(50,50);2.23606797749979;601;128;2.1693798565870326;0.5996677643384729
3989;(49,51);(50,50);1.4142135623730951;577;144;2.859824003425946;0.2021875669980958
3990;(53,48);(50,50);3.605551275463989;567;114;1.82396617321188;0.633513182529972
3991;(52,51);(50,50);2.23606797749979;584;118;1.8973231400783825;0.6011845770273182
3992;(55,50);(50,50);5.0;549;124;2.228749002714921;0.8364826456749228
3993;(44,53);(50,50);6.708203932499369;1002;152;1.8348881263448853;0.37693105162938867
3994;(54,45);(50,50);6.4031242374328485;662;124;1.8483129946986274;0.46748553021364897
3995;(61,52);(50,50);11.180339887498949;896;148;1.9453849740428992;0.6438876560065641
3996;(51,53);(50,50);3.1622776601683795;738;144;2.235932859047115;0.39921203203830974
3997;(47,57);(50,50);7.615773105863909;824;156;2.3502394994443963;0.5839690846239969
3998;(45,54);(50,50);6.4031242374328485;865;140;1.8031427078619355;0.5761198795590794
3999;(49,39);(50,50);11.045361017187261;1015;234;4.29294978519203;0.6618699632356686
4000;(47,52);(50,50);3.605551275463989;1034;176;2.383937870993496;0.596230671431875
4001;(47,56);(50,50);6.708203932499369;828;170;2.7775228595143573;0.3943790743908768
4002;(51,47);(50,50);3.1622776601683795;675;414;20.20631157494703;0.941687544370509
4003;(56,50);(50,50);6.0;1001;248;4.88944336659537;0.730948050064867
4004;(45,60);(50,50);11.180339887498949;1906;282;3.320209258772268;0.5480764254899829
4005;(46,43);(50,50);8.06225774829855;1967;504;10.27653838953505;0.6819648022240539
4006;(48,52);(50,50);2.8284271247461903;2105;320;3.8711321075083336;0.32494587924908763
4007;(50,53);(50,50);3.0;1906;250;2.6094396493293437;0.5669403157856531
4008;(51,47);(50,50);3.1622776601683795;2171;274;2.7518923324659457;0.7554733337240099
4009;(46,58);(50,50);8.94427190999916;2181;262;2.504592369005058;0.7510726398247287
4010;(46,53);(50,50);5.0;1024;166;2.1414421932813807;0.3954774748678813
4011;(46,40);(50,35);6.4031242374328485;701;138;2.1618735636533915;0.5816110474539589
4012;(38,35);(50,23);16.97056274847714;1000;162;2.0884311632518506;0.6525256903870683
4013;(49,45);(50,50);5.0990195135927845;941;146;1.8026284627772802;0.4838498132769885
2771;(47,43);(50,50);7.615773105863909;699;194;4.2846605423509105;0.6869915093358918
2772;(42,55);(50,50);9.433981132056603;1820;318;4.421534193743083;0.5107221101119647
2773;(50,48);(50,50);2.0;1185;248;4.1302386581957515;0.5248526320044055
2774;(52,44);(50,50);6.324555320336759;1096;198;2.8464919657731134;0.5044087939476618
2775;(44,53);(50,50);6.708203932499369;759;160;2.684035930930514;0.7401195901947174
2776;(61,54);(50,50);11.704699910719626;676;118;1.6391075648014428;0.4924389922257775
2777;(52,43);(50,50);7.280109889280518;732;152;2.511691123767179;0.7006840945152412
2778;(49,48);(50,50);2.23606797749979;49;44;3.1441221410807083;0.9334195292569837
2779;(46,50);(50,50);4.0;912;174;2.641762640926658;0.49709899433400784
2780;(45,53);(50,50);5.830951894845301;421;98;1.815349255884279;0.6459697166872507
2781;(52,57);(50,50);7.280109889280518;705;186;3.9050527739058234;0.8782944779059471
2782;(38,47);(50,50);12.36931687685298;1122;168;2.0017776799579563;0.510032099505304
2783;(46,49);(50,50);4.123105625617661;733;140;2.127855992224522;0.7988151464815515
2784;(46,57);(50,50);8.06225774829855;851;156;2.275672558803975;0.6919509867214431
2785;(43,63);(50,50);14.7648230602334;1110;316;7.158818016839775;0.6470403198555845
2786;(45,51);(50,50);5.0990195135927845;922;140;1.691668592516892;0.7599545278404787
5421;(48,53);(50,50);3.605551275463989;430;96;1.7055487855057063;0.4485357573022251
5422;(56,47);(50,50);6.708203932499369;932;288;7.082053433376699;0.9070431334521297
5423;(40,49);(50,50);10.04987562112089;1174;190;2.4469733584401285;0.8217738143812549
5424;(49,52);(50,50);2.23606797749979;432;120;2.6525823848649224;0.9136986288637201
5425;(53,45);(50,50);5.830951894845301;824;180;3.1290170850591075;0.7555397466980981
9787;(43,48);(50,50);7.280109889280518;793;132;1.7484966761873797;0.6882828659049827
9788;(44,52);(50,50);6.324555320336759;1170;166;1.8742194922394309;0.7236845275641658
9789;(50,50);(50,50);0.0;1303;182;2.0229655928533927;0.6019715871351909
9790;(47,50);(50,50);3.0;438;116;2.4447362034755065;0.7836911986001207
9791;(43,51);(50,50);7.0710678118654755;1019;200;3.123747656366935;0.5606899894732039
9792;(51,55);(50,50);5.0990195135927845;910;146;1.864036685135627;0.7475286006857824
9793;(55,51);(50,50);5.0990195135927845;1192;158;1.6665872480478503;0.6206884980585656
9794;(54,55);(50,50);6.4031242374328485;895;138;1.69326633309612;0.2225192790832982
9795;(57,50);(50,50);7.0;1066;152;1.7247259874273688;0.5433126582298707
9796;(47,54);(50,50);5.0;1194;160;1.7061836445362315;0.6527231333692907
9797;(49,53);(50,50);3.1622776601683795;822;252;6.147795320016862;0.8572778705420021
9798;(49,57);(50,50);7.0710678118654755;631;144;2.615084706777767;0.7961959945786442
9799;(49,57);(50,50);7.0710678118654755;945;150;1.8947017034749447;0.7463244437738945
9800;(58,63);(50,50);15.264337522473747;2089;281;3.0079065250069768;0.8596629271829032
9801;(42,53);(50,50);8.54400374531753;1027;146;1.6516780754366314;0.43670758167775225
9802;(51,60);(50,50);10.04987562112089;845;136;1.741851968892128;0.5746913100059581
9803;(57,57);(50,50);9.899494936611665;1523;214;2.392862696597649;0.5939291457810691
9804;(60,58);(50,50);12.806248474865697;1641;272;3.5877267854085266;0.9263489881906993
9805;(47,55);(50,50);5.830951894845301;1472;182;1.7907093529130236;0.35342627520106745
9806;(49,49);(50,50);1.4142135623730951;1727;210;2.032059348683435;0.7033655639418644
9807;(47,56);(50,50);6.708203932499369;2447;232;1.7503791697952953;0.5571215794699289
9808;(53,57);(50,50);7.615773105863909;2072;262;2.6363494000000154;0.8589436927254746
9809;(52,58);(50,50);8.246211251235321;2246;232;1.9070248568517754;0.6879418948716948
9810;(42,49);(50,50);8.06225774829855;1406;184;1.9161983475530615;0.723714211334529
9811;(54,50);(50,50);4.0;1635;232;2.6196806290453134;0.7729027915598561
9812;(56,60);(50,50);11.661903789690601;1960;210;1.7904931097838226;0.7073503977846308
9813;(43,52);(50,50);7.280109889280518;2481;228;1.667374155922831;0.7259433136588955
9814;(46,47);(50,50);5.0;2385;232;1.7958816890939568;0.7214760224200694
9815;(51,44);(50,50);6.082762530298219;3562;322;2.3163701739949576;0.735737540485078
9816;(54,48);(50,50);4.47213595499958;626;142;2.5632590035982252;0.7816271876249192
9817;(48,54);(50,50);4.47213595499958;1593;228;2.5968331957592867;0.563412569577884
9818;(52,49);(50,50);2.23606797749979;457;114;2.262995230221304;0.9133967341288426
9819;(52,61);(50,50);11.180339887498949;2022;212;1.7688080520084433;0.6848615036959863
9820;(41,52);(50,50);9.219544457292887;1551;194;1.93099788465718;0.6805229962082152
9821;(50,57);(50,50);7.0;2233;276;2.7146858363117374;0.34377221677627134
9822;(51,51);(50,50);1.4142135623730951;2147;224;1.859748119370969;0.4572607375808256
9823;(47,48);(50,50);3.605551275463989;1061;202;3.0603950508584816;0.7950066174100079
9824;(47,47);(50,50);4.242640687119285;275;55;0.8753521870054244;0.8821408288853002
5311;(54,52);(50,50);4.47213595499958;521;110;1.8481524101841973;0.41797655604544537
5312;(50,56);(50,50);6.0;577;112;1.7300169897268067;0.5558048524409269
5313;(47,47);(50,50);4.242640687119285;432;98;1.7691250850168552;0.7607358236300666
5314;(49,51);(50,50);1.4142135623730951;635;120;1.8045914807270023;0.6131558935858638
5315;(48,53);(50,50);3.605551275463989;306;80;1.6643654179544611;0.36388445073165904
5316;(56,55);(50,50);7.810249675906654;786;222;4.989689704415375;0.6071639819132596
5317;(52,42);(50,50);8.246211251235321;2110;248;2.3195890094606475;0.5845835179224071
5318;(44,54);(50,50);7.211102550927978;1431;462;11.869555441406886;0.6141897233668202
5319;(50,48);(50,50);2.0;3806;350;2.561282255485704;0.3117810418376121
5320;(48,49);(50,50);2.23606797749979;2477;274;2.4119330859037413;0.6623971829378571
5321;(48,50);(50,50);2.0;1005;158;1.9766885568885946;0.8213071035822678
5322;(44,50);(50,50);6.0;1226;266;4.592645657997613;0.66722473156241
5323;(53,52);(50,50);3.605551275463989;738;132;1.878804694060423;0.8811626092489802
5324;(40,49);(40,50);1.0;679;140;2.2970816528727163;0.7260241307719455
5325;(49,47);(50,50);3.1622776601683795;916;140;1.7027493911578324;0.6705391515634009
5326;(49,54);(50,50);4.123105625617661;1042;148;1.672807041019614;0.3175766177811258
5327;(52,53);(50,48);5.385164807134504;421;118;2.631916184811818;0.8610801938893676
5328;(52,53);(50,50);3.605551275463989;901;146;1.882656363455517;0.7131574931741803
5329;(52,40);(50,50);10.198039027185569;1194;262;4.57497148810723;0.9421992721737098
6843;(50,52);(50,50);2.0;549;112;1.8182510074177916;0.5355151695491929
6844;(51,50);(50,50);1.0;304;80;1.6753151904410037;0.5861628820224957
6845;(46,55);(50,50);6.4031242374328485;416;94;1.6902561023557539;0.7804889476762292
6846;(51,50);(50,50);1.0;381;96;1.924897579442136;0.7907743062547452
6847;(55,44);(50,50);7.810249675906654;631;174;3.818205275000177;0.9002671345095999
6848;(53,49);(50,50);3.1622776601683795;439;96;1.6705830928643592;0.4541502740940281
