image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5595,LSIL,911,716
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5596,LSIL,950,725
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5597,LSIL,1081,791
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5598,LSIL,1123,746
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5599,LSIL,888,939
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5600,Negative for intraepithelial lesion,1201,352
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5601,Negative for intraepithelial lesion,671,869
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5602,Negative for intraepithelial lesion,282,942
168,c99bb99a4e4ab6bbabceeea1bd229447.png,10.6084/m9.figshare.12230114,5603,LSIL,730,553
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5604,Negative for intraepithelial lesion,159,62
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5605,Negative for intraepithelial lesion,408,281
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5606,Negative for intraepithelial lesion,428,616
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5607,Negative for intraepithelial lesion,109,933
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5608,Negative for intraepithelial lesion,497,751
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5609,Negative for intraepithelial lesion,642,790
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5610,Negative for intraepithelial lesion,695,558
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5611,Negative for intraepithelial lesion,870,713
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5612,Negative for intraepithelial lesion,913,705
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5613,Negative for intraepithelial lesion,1119,700
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5614,Negative for intraepithelial lesion,917,827
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5615,ASC-US,580,152
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5616,LSIL,852,345
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5617,LSIL,585,916
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5618,ASC-US,535,110
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5619,Negative for intraepithelial lesion,1038,642
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5620,Negative for intraepithelial lesion,1233,185
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5621,Negative for intraepithelial lesion,427,661
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5622,Negative for intraepithelial lesion,309,696
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5623,Negative for intraepithelial lesion,418,741
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5624,Negative for intraepithelial lesion,295,787
166,eeabc7b91c5ab80afd2907f4111c6376.png,10.6084/m9.figshare.12230108,5625,LSIL,547,501
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5626,Negative for intraepithelial lesion,367,979
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5627,Negative for intraepithelial lesion,301,864
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5628,Negative for intraepithelial lesion,201,415
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5629,Negative for intraepithelial lesion,243,335
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5630,Negative for intraepithelial lesion,387,457
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5631,Negative for intraepithelial lesion,583,522
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5632,Negative for intraepithelial lesion,408,310
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5633,LSIL,704,328
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5634,LSIL,783,315
163,1c900ddde4d55e63c0d06c4854b29f89.png,10.6084/m9.figshare.12230099,5635,LSIL,811,287
164,0a2a5a681410054941cc56f51eb8fbda.png,10.6084/m9.figshare.12230102,5636,Negative for intraepithelial lesion,1012,875
164,0a2a5a681410054941cc56f51eb8fbda.png,10.6084/m9.figshare.12230102,5637,Negative for intraepithelial lesion,910,900
164,0a2a5a681410054941cc56f51eb8fbda.png,10.6084/m9.figshare.12230102,5638,Negative for intraepithelial lesion,1177,416
164,0a2a5a681410054941cc56f51eb8fbda.png,10.6084/m9.figshare.12230102,5639,Negative for intraepithelial lesion,1254,366
164,0a2a5a681410054941cc56f51eb8fbda.png,10.6084/m9.figshare.12230102,5640,LSIL,983,450
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5641,Negative for intraepithelial lesion,874,226
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5642,Negative for intraepithelial lesion,523,362
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5643,Negative for intraepithelial lesion,563,416
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5644,Negative for intraepithelial lesion,494,510
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5645,Negative for intraepithelial lesion,317,733
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5646,Negative for intraepithelial lesion,350,890
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5647,Negative for intraepithelial lesion,1019,832
165,7c09a4a52e0cb6ffc6a10044dd321123.png,10.6084/m9.figshare.12230105,5648,LSIL,930,628
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5649,Negative for intraepithelial lesion,48,990
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5650,Negative for intraepithelial lesion,152,878
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5651,Negative for intraepithelial lesion,183,973
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5652,Negative for intraepithelial lesion,346,915
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5653,Negative for intraepithelial lesion,324,855
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5654,Negative for intraepithelial lesion,85,233
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5655,Negative for intraepithelial lesion,115,208
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5656,Negative for intraepithelial lesion,172,434
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5657,Negative for intraepithelial lesion,622,603
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5658,Negative for intraepithelial lesion,515,405
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5659,Negative for intraepithelial lesion,647,335
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5660,Negative for intraepithelial lesion,1005,247
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5661,LSIL,756,493
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5662,Negative for intraepithelial lesion,417,796
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5663,Negative for intraepithelial lesion,398,664
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5664,Negative for intraepithelial lesion,888,581
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5665,Negative for intraepithelial lesion,912,573
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5666,LSIL,864,350
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5667,LSIL,902,319
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5668,LSIL,994,441
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5669,LSIL,921,479
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5670,LSIL,660,683
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5671,LSIL,675,656
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5672,LSIL,886,661
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5673,LSIL,849,610
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5674,LSIL,811,480
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5675,Negative for intraepithelial lesion,784,248
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5676,Negative for intraepithelial lesion,339,602
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5677,Negative for intraepithelial lesion,421,575
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5678,Negative for intraepithelial lesion,432,536
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5679,Negative for intraepithelial lesion,468,542
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5680,Negative for intraepithelial lesion,441,791
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5681,Negative for intraepithelial lesion,651,542
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5682,Negative for intraepithelial lesion,743,436
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5683,Negative for intraepithelial lesion,808,393
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5684,Negative for intraepithelial lesion,772,604
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5685,Negative for intraepithelial lesion,790,637
161,e8795423a9b8dadabdfaac3547c17abe.png,10.6084/m9.figshare.12230093,5686,Negative for intraepithelial lesion,1000,788
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5687,Negative for intraepithelial lesion,35,62
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5688,Negative for intraepithelial lesion,73,140
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5689,Negative for intraepithelial lesion,851,908
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5690,Negative for intraepithelial lesion,424,783
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5691,Negative for intraepithelial lesion,331,830
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5692,Negative for intraepithelial lesion,176,886
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5693,Negative for intraepithelial lesion,32,977
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5694,Negative for intraepithelial lesion,9,842
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5695,Negative for intraepithelial lesion,272,672
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5696,Negative for intraepithelial lesion,801,409
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5697,Negative for intraepithelial lesion,176,699
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5698,Negative for intraepithelial lesion,115,563
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5699,Negative for intraepithelial lesion,131,398
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5700,LSIL,356,499
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5701,LSIL,398,487
160,fbb86fcc0948f02be36a1348d1046688.png,10.6084/m9.figshare.12230090,5702,Negative for intraepithelial lesion,813,297
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5703,Negative for intraepithelial lesion,630,607
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5704,Negative for intraepithelial lesion,686,748
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5705,Negative for intraepithelial lesion,804,691
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5706,Negative for intraepithelial lesion,956,670
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5707,Negative for intraepithelial lesion,921,831
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5708,Negative for intraepithelial lesion,660,1004
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5709,Negative for intraepithelial lesion,244,173
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5710,Negative for intraepithelial lesion,318,300
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5711,Negative for intraepithelial lesion,375,221
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5712,Negative for intraepithelial lesion,375,375
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5713,Negative for intraepithelial lesion,431,342
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5714,Negative for intraepithelial lesion,452,370
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5715,Negative for intraepithelial lesion,694,406
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5716,Negative for intraepithelial lesion,663,475
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5717,LSIL,565,471
159,c5a677e9d495b6c0419df420f65c5a26.png,10.6084/m9.figshare.12230087,5718,LSIL,425,937
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5719,LSIL,526,316
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5720,LSIL,659,371
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5721,LSIL,678,340
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5722,LSIL,635,336
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5723,Negative for intraepithelial lesion,183,330
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5724,Negative for intraepithelial lesion,645,536
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5725,Negative for intraepithelial lesion,630,701
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5726,Negative for intraepithelial lesion,632,863
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5727,Negative for intraepithelial lesion,742,750
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5728,Negative for intraepithelial lesion,679,906
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5729,Negative for intraepithelial lesion,903,938
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5730,ASC-US,516,199
158,b5cde4d2a21fb2e2d70db49b1db1df50.png,10.6084/m9.figshare.12230084,5731,ASC-US,604,256
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5732,Negative for intraepithelial lesion,467,33
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5733,Negative for intraepithelial lesion,331,12
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5734,Negative for intraepithelial lesion,90,29
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5735,Negative for intraepithelial lesion,42,91
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5736,Negative for intraepithelial lesion,188,69
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5737,Negative for intraepithelial lesion,190,121
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5738,Negative for intraepithelial lesion,122,220
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5739,Negative for intraepithelial lesion,185,235
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5740,Negative for intraepithelial lesion,323,312
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5741,Negative for intraepithelial lesion,29,285
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5742,Negative for intraepithelial lesion,12,314
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5743,Negative for intraepithelial lesion,62,313
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5744,Negative for intraepithelial lesion,120,346
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5745,Negative for intraepithelial lesion,185,428
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5746,Negative for intraepithelial lesion,217,501
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5747,Negative for intraepithelial lesion,62,537
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5748,Negative for intraepithelial lesion,221,582
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5749,Negative for intraepithelial lesion,406,828
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5750,Negative for intraepithelial lesion,749,704
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5751,Negative for intraepithelial lesion,823,559
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5752,Negative for intraepithelial lesion,880,649
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5753,Negative for intraepithelial lesion,1036,747
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5754,Negative for intraepithelial lesion,1148,711
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5755,Negative for intraepithelial lesion,1114,768
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5756,Negative for intraepithelial lesion,1041,674
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5757,Negative for intraepithelial lesion,1052,565
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5758,Negative for intraepithelial lesion,1099,542
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5759,Negative for intraepithelial lesion,1155,529
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5760,Negative for intraepithelial lesion,1149,578
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5761,Negative for intraepithelial lesion,872,424
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5762,Negative for intraepithelial lesion,1065,401
157,6df65e12916327e0c88c75191451a3f7.png,10.6084/m9.figshare.12230081,5763,Negative for intraepithelial lesion,1131,408
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5764,Negative for intraepithelial lesion,59,488
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5765,Negative for intraepithelial lesion,173,575
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5766,Negative for intraepithelial lesion,313,587
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5767,Negative for intraepithelial lesion,307,682
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5768,Negative for intraepithelial lesion,454,612
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5769,Negative for intraepithelial lesion,670,676
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5770,Negative for intraepithelial lesion,503,497
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5771,Negative for intraepithelial lesion,899,595
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5772,Negative for intraepithelial lesion,874,459
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5773,Negative for intraepithelial lesion,1040,520
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5774,Negative for intraepithelial lesion,1084,454
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5775,Negative for intraepithelial lesion,1090,445
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5776,Negative for intraepithelial lesion,1240,533
156,66c20a252497fd16ec17a40b5dbc05f6.png,10.6084/m9.figshare.12230078,5777,Negative for intraepithelial lesion,762,205
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5778,Negative for intraepithelial lesion,350,66
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5779,Negative for intraepithelial lesion,682,113
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5780,Negative for intraepithelial lesion,838,109
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5781,Negative for intraepithelial lesion,924,9
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5782,Negative for intraepithelial lesion,977,118
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5783,Negative for intraepithelial lesion,1130,38
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5784,Negative for intraepithelial lesion,1193,48
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5785,Negative for intraepithelial lesion,1090,120
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5786,Negative for intraepithelial lesion,1091,204
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5787,Negative for intraepithelial lesion,1204,158
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5788,Negative for intraepithelial lesion,1018,304
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5789,Negative for intraepithelial lesion,1044,292
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5790,Negative for intraepithelial lesion,1233,298
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5791,Negative for intraepithelial lesion,89,417
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5792,Negative for intraepithelial lesion,115,488
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5793,Negative for intraepithelial lesion,209,469
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5794,Negative for intraepithelial lesion,283,553
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5795,Negative for intraepithelial lesion,402,581
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5796,Negative for intraepithelial lesion,389,635
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5797,Negative for intraepithelial lesion,484,707
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5798,Negative for intraepithelial lesion,477,677
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5799,Negative for intraepithelial lesion,535,735
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5800,Negative for intraepithelial lesion,121,975
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5801,Negative for intraepithelial lesion,313,916
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5802,Negative for intraepithelial lesion,441,838
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5803,Negative for intraepithelial lesion,507,838
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5804,Negative for intraepithelial lesion,514,993
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5805,Negative for intraepithelial lesion,563,943
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5806,Negative for intraepithelial lesion,624,991
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5807,Negative for intraepithelial lesion,360,1019
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5808,Negative for intraepithelial lesion,716,795
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5809,Negative for intraepithelial lesion,631,688
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5810,Negative for intraepithelial lesion,739,768
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5811,Negative for intraepithelial lesion,821,798
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5812,Negative for intraepithelial lesion,1023,774
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5813,Negative for intraepithelial lesion,1168,814
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5814,Negative for intraepithelial lesion,662,609
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5815,Negative for intraepithelial lesion,694,636
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5816,Negative for intraepithelial lesion,746,690
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5817,Negative for intraepithelial lesion,776,646
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5818,Negative for intraepithelial lesion,800,655
155,37264b18b1096a6515b8ce006c6568ee.png,10.6084/m9.figshare.12230075,5819,Negative for intraepithelial lesion,804,612
